Streams,Title,Artists,URI,Artist URIs
1974168341,LA CANCIÓN,"['J Balvin', 'Bad Bunny']",spotify:track:0fea68AdmYNygeTGI4RC18,"['spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5', 'spotify:artist:4q3ewBCX7sLwd24euuV69X']"
1972339279,Why'd You Only Call Me When You're High?,['Arctic Monkeys'],spotify:track:086myS9r57YsLbJpU0TgK9,['spotify:artist:7Ln80lUS6He07XvHI8qqHH']
1969777157,We Found Love,"['Rihanna', 'Calvin Harris']",spotify:track:6qn9YLKt13AGvpq9jfO8py,"['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:7CajNmpbOovFoOoasH2HaY']"
1969777157,We Found Love,"['Rihanna', 'Calvin Harris']",spotify:track:6qn9YLKt13AGvpq9jfO8py,"['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:7CajNmpbOovFoOoasH2HaY']"
1969270618,Maps,['Maroon 5'],spotify:track:4gbVRS8gloEluzf0GzDOFc,['spotify:artist:04gDigrS5kc9YWfZHwBETP']
1968590427,I Like Me Better,['Lauv'],spotify:track:4MagTPnkPiDuIa4P8GtW1b,['spotify:artist:5JZ7CnR6gTvEMKX4g70Amv']
1964266573,Me Rehúso,['Danny Ocean'],spotify:track:6ifUES3keWjwXgae8pXI3o,['spotify:artist:5H1nN1SzW0qNeUEZvuXjAj']
1955293240,Heathens,['Twenty One Pilots'],spotify:track:6i0V12jOa3mr6uu4WYhUBr,['spotify:artist:3YQKmKGau1PzlVlkL1iodx']
1953260848,Hips Don't Lie,"['Shakira', 'Wyclef Jean']",spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"['spotify:artist:0EmeFodog0BfCgMzAIvKQp', 'spotify:artist:7aBzpmFXB4WWpPl2F7RjBe']"
1953184192,Heather,['Conan Gray'],spotify:track:4xqrdfXkTW4T0RauPLv3WA,['spotify:artist:4Uc8Dsxct0oMqx0P6i60ea']
1947960714,HIGHEST IN THE ROOM,['Travis Scott'],spotify:track:3eekarcy7kvN4yt5ZFzltW,['spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY']
1944899447,I Don't Care,"['Ed Sheeran', 'Justin Bieber']",spotify:track:3HVWdVOQ0ZA45FuZGSfvns,"['spotify:artist:6eUKZXaKkcviH0Ku9w2n3V', 'spotify:artist:1uNFoZAHBGtllmzznpCI3s']"
1942734825,Let Me Down Slowly,['Alec Benjamin'],spotify:track:2qxmye6gAegTMjLKEBoR3d,['spotify:artist:5IH6FPUwQTxPSXurCrcIov']
1938870521,Die With A Smile,"['Lady Gaga', 'Bruno Mars']",spotify:track:2plbrEY59IikOBgBGLjaoe,"['spotify:artist:1HY2Jd0NmPuamShAr6KMms', 'spotify:artist:0du5cEVh5yTK9QJze8zA0C']"
1938392495,This Is What You Came For,"['Calvin Harris', 'Rihanna']",spotify:track:0azC730Exh71aQlOt9Zj3y,"['spotify:artist:7CajNmpbOovFoOoasH2HaY', 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H']"
1931102519,Youngblood,['5 Seconds of Summer'],spotify:track:2iUXsYOEPhVqEBwsqP70rE,['spotify:artist:5Rl15oVamLq7FbSb0NNBNy']
1922961605,Danza Kuduro,"['Don Omar', 'Lucenzo']",spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"['spotify:artist:33ScadVnbm2X8kkUqOkC6Z', 'spotify:artist:5bv5RplEOwdCvhq0EILh9E']"
1922961605,Danza Kuduro,"['Don Omar', 'Lucenzo']",spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"['spotify:artist:33ScadVnbm2X8kkUqOkC6Z', 'spotify:artist:5bv5RplEOwdCvhq0EILh9E']"
1922820293,Chandelier,['Sia'],spotify:track:2s1sdSqGcKxpPr5lCl7jAV,['spotify:artist:5WUlDfRSoLAfcVSX1WnrxN']
1920775460,Ride,['Twenty One Pilots'],spotify:track:2Z8WuEywRWYTKe1NybPQEW,['spotify:artist:3YQKmKGau1PzlVlkL1iodx']
1916900230,Have You Ever Seen The Rain,['Creedence Clearwater Revival'],spotify:track:2LawezPeJhN4AWuSB0GtAU,['spotify:artist:3IYUhFvPQItj6xySrBmZkd']
1913567443,Be Alright,['Dean Lewis'],spotify:track:5qrSlOut2rNAWv3ubArkNy,['spotify:artist:3QSQFmccmX81fWCUSPTS7y']
1905995464,I Feel It Coming,"['The Weeknd', 'Daft Punk']",spotify:track:5GXAXm5YOmYT0kL5jHvYBt,"['spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ', 'spotify:artist:4tZwfgrHOc3mvqYlEYSvVi']"
1904730306,I Ain't Worried,['OneRepublic'],spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,['spotify:artist:5Pwc4xIPtQLFEnJriah9YJ']
1903887035,Dusk Till Dawn,"['ZAYN', 'Sia']",spotify:track:3e7sxremeOE3wTySiOhGiP,"['spotify:artist:5ZsFI1h6hIdQRw2ti0hz81', 'spotify:artist:5WUlDfRSoLAfcVSX1WnrxN']"
1903333586,Set Fire to the Rain,['Adele'],spotify:track:73CMRj62VK8nUS4ezD2wvi,['spotify:artist:4dpARuHxo51G3z768sgnrY']
1902920895,September,"['Earth, Wind & Fire']",spotify:track:3kXoKlD84c6OmIcOLfrfEs,['spotify:artist:4QQgXkCYTt3BlENzhyNETg']
1900227995,Can't Feel My Face,['The Weeknd'],spotify:track:22VdIZQfgXJea34mQxlt81,['spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ']
1895868158,Somewhere Only We Know,['Keane'],spotify:track:0ll8uFnc0nANY35E0Lfxvg,['spotify:artist:53A0W3U0s8diEn9RhXQhVz']
1895359050,The Less I Know The Better,['Tame Impala'],spotify:track:6K4t31amVTZDgR3sKmwUJJ,['spotify:artist:5INjqkS1o8h1imAzPqGZBb']
1891595013,Eastside,"['benny blanco', 'Halsey', 'Khalid']",spotify:track:7FGq80cy8juXBCD2nrqdWU,"['spotify:artist:5CiGnKThu5ctn9pBxv7DGa', 'spotify:artist:26VFTg2z8YR0cCuwLzESi2', 'spotify:artist:6LuN9FCkKOj5PcnpouEgny']"
1883870406,Bad Habits,['Ed Sheeran'],spotify:track:3rmo8F54jFF8OgYsqTxm5d,['spotify:artist:6eUKZXaKkcviH0Ku9w2n3V']
1879886836,Despacito,"['Luis Fonsi', 'Daddy Yankee']",spotify:track:6habFhsOp2NvshLv26DqMb,"['spotify:artist:4V8Sr092TqfHkfAA5fXXqG', 'spotify:artist:4VMYDCV2IEDYJArk749S6m']"
1878979467,Fuck Love,"['XXXTENTACION', 'Trippie Redd']",spotify:track:7AQim7LbvFVZJE3O8TYgf2,"['spotify:artist:15UsOTVnJzReFVN1VCnxy4', 'spotify:artist:6Xgp2XMz1fhVYe7i6yNAax']"
1875874569,Seven Nation Army,['The White Stripes'],spotify:track:3dPQuX8Gs42Y7b454ybpMR,['spotify:artist:4F84IBURUo98rz4r61KF70']
1873105438,Cheerleader,['OMI'],spotify:track:023OVLNzXhX0j7CxswUt6D,['spotify:artist:5MouCg6ta7zAxsfMEbc1uh']
1868173662,Ghost,['Justin Bieber'],spotify:track:6I3mqTwhRpn34SLVafSH7G,['spotify:artist:1uNFoZAHBGtllmzznpCI3s']
1866998143,Last Christmas,['Wham!'],spotify:track:2FRnf9qhLbvw8fu4IBXx78,['spotify:artist:5lpH0xAS4fVfLkACg9DAuM']
1866449666,Highway to Hell,['AC/DC'],spotify:track:2zYzyRzz6pRmhPzyfMEC8s,['spotify:artist:711MCceyCBcFnzjGY4Q7Un']
1865471223,a thousand years,['Christina Perri'],spotify:track:6lanRgr6wXibZr8KgzXxBl,['spotify:artist:7H55rcKCfwqkyDFH9wpKM6']
1862837043,All Girls Are The Same,['Juice WRLD'],spotify:track:4VXIryQMWpIdGgYR4TrjT1,['spotify:artist:4MCBfE4596Uoi2O4DtmEMz']
1861116705,Beautiful Things,['Benson Boone'],spotify:track:3xkHsmpQCBMytMJNiDf3Ii,['spotify:artist:22wbnEMDvgVIAGdFeek6ET']
1860957784,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",['Justin Timberlake'],spotify:track:1WkMMavIMc4JZ8cfMmxHkI,['spotify:artist:31TPClRtHm23RisEBtV3X7']
1859719032,"Quevedo: Bzrp Music Sessions, Vol. 52","['Bizarrap', 'Quevedo']",spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"['spotify:artist:716NhGYqD1jl2wI1Qkgq36', 'spotify:artist:52iwsT98xCoGgiGntTiR7K']"
1850524078,Livin' On A Prayer,['Bon Jovi'],spotify:track:37ZJ0p5Jm13JPevGcx4SkF,['spotify:artist:58lV9VcRSjABbAbfWS6skp']
1848746868,deja vu,['Olivia Rodrigo'],spotify:track:6HU7h9RYOaPRFeh0R3UeAr,['spotify:artist:1McMsnEElThX1knmY4oliG']
1846626691,A Sky Full of Stars,['Coldplay'],spotify:track:0FDzzruyVECATHXKHFs9eJ,['spotify:artist:4gzpq5DPGxSnKTe4SA8HAU']
1844469217,Titanium,"['David Guetta', 'Sia']",spotify:track:0lHAMNU8RGiIObScrsRgmP,"['spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai', 'spotify:artist:5WUlDfRSoLAfcVSX1WnrxN']"
1839187713,Earned It (Fifty Shades Of Grey),['The Weeknd'],spotify:track:1cQ3LIkZE68pMSnPhZWXLu,['spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ']
1830649684,I Don’t Wanna Live Forever (Fifty Shades Darker),"['ZAYN', 'Taylor Swift']",spotify:track:55n9yjI6qqXh5F2mYvUc2y,"['spotify:artist:5ZsFI1h6hIdQRw2ti0hz81', 'spotify:artist:06HL4z0CvFAxyc27GXpf02']"
1828935473,Woman,['Doja Cat'],spotify:track:6Uj1ctrBOjOas8xZXGqKk4,['spotify:artist:5cj0lLjcoR7YOSnhnX0Po5']
1827752271,traitor,['Olivia Rodrigo'],spotify:track:5CZ40GBx1sQ9agT82CLQCT,['spotify:artist:1McMsnEElThX1knmY4oliG']
1825178769,Adore You,['Harry Styles'],spotify:track:3jjujdWJ72nww5eGnfs2E7,['spotify:artist:6KImCVD70vtIoJWnq6nGn3']
1824863699,I Love You So,['The Walters'],spotify:track:4SqWKzw0CbA05TGszDgMlc,['spotify:artist:027TpXKGwdXP7iwbjUSpV8']
1822226913,Beggin',['Måneskin'],spotify:track:3Wrjm47oTz2sjIgck11l5e,['spotify:artist:0lAWpj5szCSwM4rUMHYmrr']
1819181239,Sweet but Psycho,['Ava Max'],spotify:track:7DnAm9FOTWE3cUvso43HhI,['spotify:artist:4npEfmQ6YuiwW1GpUmaq3F']
1816312549,Under Pressure,"['Queen', 'David Bowie']",spotify:track:11IzgLRXV7Cgek3tEgGgjw,"['spotify:artist:1dfeR4HaWDbWqFHLkxsg1d', 'spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy']"
1811387086,everything i wanted,['Billie Eilish'],spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,['spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH']
1809429185,Hotel California,['Eagles'],spotify:track:40riOy7x9W7GXjyGp4pjAv,['spotify:artist:0ECwFtbIWEVNwjlrfc6xoL']
1806531088,Party In The U.S.A.,['Miley Cyrus'],spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,['spotify:artist:5YGY8feqx7naU7z4HrwZM6']
1796813548,Mask Off,['Future'],spotify:track:0VgkVdmE4gld66l8iyGjgx,['spotify:artist:1RyvyyTE3xzB2ZywiAwp0i']
1794383825,death bed (coffee for your head),"['Powfu', 'beabadoobee']",spotify:track:7eJMfftS33KTjuF7lTsMCx,"['spotify:artist:6bmlMHgSheBauioMgKv2tn', 'spotify:artist:35l9BRT7MXmM8bv2WDQiyB']"
1793485612,Passionfruit,['Drake'],spotify:track:5mCPDVBb16L4XQwDdbRUpz,['spotify:artist:3TVXtAsR1Inumwj472S9r4']
1787397538,Back In Black,['AC/DC'],spotify:track:08mG3Y1vljYA6bvDt4Wqkj,['spotify:artist:711MCceyCBcFnzjGY4Q7Un']
1786821420,Wow.,['Post Malone'],spotify:track:7xQAfvXzm3AkraOtGPWIZg,['spotify:artist:246dkjvS1zLTtiykXe5h60']
1783134661,Save Your Tears (Remix),"['The Weeknd', 'Ariana Grande']",spotify:track:1oFAF1hdPOickyHgbuRjyX,"['spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ', 'spotify:artist:66CXWjxzNUsdJxJ2JdwvnR']"
1781539379,Umbrella,"['Rihanna', 'JAY-Z']",spotify:track:49FYlytm3dAAraYgpoJZux,"['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H', 'spotify:artist:3nFkdlSjzX9mRTtwJOzDYB']"
1780327041,Anti-Hero,['Taylor Swift'],spotify:track:0V3wPSX9ygBnCm8psDIegu,['spotify:artist:06HL4z0CvFAxyc27GXpf02']
1777020957,Summertime Sadness,"['Lana Del Rey', 'Cedric Gervais']",spotify:track:6PUIzlqotEmPuBfjbwYWOB,"['spotify:artist:00FQb4jTyendYWaN8pK0wa', 'spotify:artist:4Wjf8diP59VmPG7fi4y724']"
1775868322,Love The Way You Lie,"['Eminem', 'Rihanna']",spotify:track:15JINEqzVMv3SvJTAXAKED,"['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H']"
1772933758,Shivers,['Ed Sheeran'],spotify:track:50nfwKoDiSYg8zOCREWAm5,['spotify:artist:6eUKZXaKkcviH0Ku9w2n3V']
1770408383,Cake By The Ocean,['DNCE'],spotify:track:76hfruVvmfQbw0eYn1nmeC,['spotify:artist:6T5tfhQCknKG4UnH90qGnz']
1770202531,"Hey, Soul Sister",['Train'],spotify:track:4HlFJV71xXKIGcU3kRyttv,['spotify:artist:3FUY2gzHeIiaesXtOAdB7A']
1765286883,Everybody Dies In Their Nightmares,['XXXTENTACION'],spotify:track:3GVkPk8mqxz0itaAriG1L7,['spotify:artist:15UsOTVnJzReFVN1VCnxy4']
1764360319,What Do You Mean?,['Justin Bieber'],spotify:track:4B0JvthVoAAuygILe3n4Bs,['spotify:artist:1uNFoZAHBGtllmzznpCI3s']
1761781493,Money Trees,"['Kendrick Lamar', 'Jay Rock']",spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"['spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg', 'spotify:artist:28ExwzUQsvgJooOI0X1mr3']"
1757029645,Redbone,['Childish Gambino'],spotify:track:3vQ4T78TTMOjQXGfXVKQJo,['spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL']
1755564577,Silence,"['Marshmello', 'Khalid']",spotify:track:7vGuf3Y35N4wmASOKLUVVU,"['spotify:artist:64KEffDW9EtZ1y2vBYgq8T', 'spotify:artist:6LuN9FCkKOj5PcnpouEgny']"
1753119385,Thunderstruck,['AC/DC'],spotify:track:57bgtoPSgt236HzfBOd8kj,['spotify:artist:711MCceyCBcFnzjGY4Q7Un']
1752394715,Pompeii,['Bastille'],spotify:track:4Ub8UsjWuewQrPhuepfVpd,['spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc']
1751665645,Ric Flair Drip,"['Offset', 'Metro Boomin']",spotify:track:7sO5G9EABYOXQKNPNiE9NR,"['spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW', 'spotify:artist:0iEtIxbK0KxaSlF7G42ZOp']"
1740116204,In Da Club,['50 Cent'],spotify:track:4RY96Asd9IefaL3X4LOLZ8,['spotify:artist:3q7HBObVc0L8jNeTe5Gofh']
1733234315,Falling,['Trevor Daniel'],spotify:track:0Aqi7ArnBrGblW5T6p2jmD,['spotify:artist:7uaIm6Pw7xplS8Dy06V6pT']
1731498495,Peaches,"['Justin Bieber', 'Daniel Caesar', 'GIVĒON']",spotify:track:4iJyoBOLtHqaGxP12qzhQI,"['spotify:artist:1uNFoZAHBGtllmzznpCI3s', 'spotify:artist:20wkVLutqVOYrc0kxFs7rA', 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP']"
1730316358,Apocalypse,['Cigarettes After Sex'],spotify:track:1oAwsWBovWRIp7qLMGPIet,['spotify:artist:1QAJqy2dA3ihHBFIHRphZj']
1729219842,Unholy,"['Sam Smith', 'Kim Petras']",spotify:track:3nqQXoyQOWXiESFLlDF1hG,"['spotify:artist:2wY79sveU1sp5g7SokKOiI', 'spotify:artist:3Xt3RrJMFv5SZkCfUE8C1J']"
1728432517,High Hopes,['Panic! At The Disco'],spotify:track:1rqqCSm0Qe4I9rUvWncaom,['spotify:artist:20JZFwl6HVl6yg8a4H3ZqK']
1727796397,Timber,"['Pitbull', 'Kesha']",spotify:track:3cHyrEgdyYRjgJKSOiOtcS,"['spotify:artist:0TnOYISbd1XYRBk9myaseg', 'spotify:artist:6LqNN22kT3074XbTVUrhzX']"
1727019644,Rude,['MAGIC!'],spotify:track:6RtPijgfPKROxEzTHNRiDp,['spotify:artist:0DxeaLnv6SyYk2DOqkLO8c']
1723497498,Love On The Brain,['Rihanna'],spotify:track:5oO3drDxtziYU2H1X23ZIp,['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H']
1722256783,Daddy Issues,['The Neighbourhood'],spotify:track:5E30LdtzQTGqRvNd7l6kG5,['spotify:artist:77SW9BnxLY8rJ0RciFqkHh']
1722006589,Enemy,"['Imagine Dragons', 'JID', 'Arcane', 'League of Legends']",spotify:track:3CIyK1V4JEJkg02E4EJnDl,"['spotify:artist:53XhwfbYqKCa1cC15pYq2q', 'spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7', 'spotify:artist:57nPqD7z62gDdq37US9XJR', 'spotify:artist:47mIJdHORyRerp4os813jD']"
1721182206,Girls Like You,"['Maroon 5', 'Cardi B']",spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,"['spotify:artist:04gDigrS5kc9YWfZHwBETP', 'spotify:artist:4kYSro6naA4h99UJvo89HB']"
1716512330,Summer,['Calvin Harris'],spotify:track:6YUTL4dYpB9xZO5qExPf05,['spotify:artist:7CajNmpbOovFoOoasH2HaY']
1713006497,Moves Like Jagger,"['Maroon 5', 'Christina Aguilera']",spotify:track:7LcfRTgAVTs5pQGEQgUEzN,"['spotify:artist:04gDigrS5kc9YWfZHwBETP', 'spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS']"
1711062616,I Fall Apart,['Post Malone'],spotify:track:75ZvA4QfFiZvzhj2xkaWAh,['spotify:artist:246dkjvS1zLTtiykXe5h60']
1709245580,Halo,['Beyoncé'],spotify:track:4JehYebiI9JE8sR8MisGVb,['spotify:artist:6vWDO969PvNqNYHIOW5v0m']
1706725645,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",spotify:track:58q2HKrzhC3ozto2nDdN4z,"['spotify:artist:4kYSro6naA4h99UJvo89HB', 'spotify:artist:4q3ewBCX7sLwd24euuV69X', 'spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5']"
1705728294,Sex on Fire,['Kings of Leon'],spotify:track:0ntQJM78wzOLVeCUAW7Y45,['spotify:artist:2qk9voo8llSGYcZ6xrBzKx']
1705494988,Sign of the Times,['Harry Styles'],spotify:track:5Ohxk2dO5COHF1krpoPigN,['spotify:artist:6KImCVD70vtIoJWnq6nGn3']
1702351078,ROCKSTAR,"['DaBaby', 'Roddy Ricch']",spotify:track:7ytR5pFWmSjzHJIeQkgog4,"['spotify:artist:4r63FhuTkUYltbVAg5TQnk', 'spotify:artist:757aE44tKEUQEqRuT6GnEB']"
1699610503,Pink + White,['Frank Ocean'],spotify:track:3xKsf9qdS1CyvXSMEid6g8,['spotify:artist:2h93pZq0e7k5yf4dywlkpM']
1698909554,ocean eyes,['Billie Eilish'],spotify:track:7hDVYcQq6MxkdJGweuCtl9,['spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH']
1692472626,Fix You,['Coldplay'],spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,['spotify:artist:4gzpq5DPGxSnKTe4SA8HAU']
1691141409,Lover,['Taylor Swift'],spotify:track:1dGr1c8CrMLDpV6mPbImSI,['spotify:artist:06HL4z0CvFAxyc27GXpf02']
1690131782,One Last Time,['Ariana Grande'],spotify:track:7xoUc6faLbCqZO6fQEYprd,['spotify:artist:66CXWjxzNUsdJxJ2JdwvnR']
1689571613,I Want It That Way,['Backstreet Boys'],spotify:track:47BBI51FKFwOMlIiX6m8ya,['spotify:artist:5rSXSAkZ67PYJSvpUpkOr7']
1687356081,IDGAF,['Dua Lipa'],spotify:track:76cy1WJvNGJTj78UqeA5zr,['spotify:artist:6M2wZ9GZgrQXHCFfjv46we']
1685272720,Feel Good Inc.,['Gorillaz'],spotify:track:0d28khcov6AiegSCpG5TuT,['spotify:artist:3AA28KZvwAUcZuOKwyblJQ']
1684338443,Young Dumb & Broke,['Khalid'],spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,['spotify:artist:6LuN9FCkKOj5PcnpouEgny']
1682701563,Best Part,"['Daniel Caesar', 'H.E.R.']",spotify:track:1RMJOxR6GRPsBHL8qeC2ux,"['spotify:artist:20wkVLutqVOYrc0kxFs7rA', 'spotify:artist:3Y7RZ31TRPVadSFVy1o8os']"
1679738219,Hall of Fame,"['The Script', 'will.i.am']",spotify:track:1X1DWw2pcNZ8zSub3uhlNz,"['spotify:artist:3AQRLZ9PuTAozP28Skbq8V', 'spotify:artist:085pc2PYOi8bGKj0PNjekA']"
1671316200,Sure Thing,['Miguel'],spotify:track:0JXXNGljqupsJaZsgSbMZV,['spotify:artist:360IAlyVv4PCEVjgyMZrxK']
1668939418,Revenge,['XXXTENTACION'],spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,['spotify:artist:15UsOTVnJzReFVN1VCnxy4']
1668240688,Tití Me Preguntó,['Bad Bunny'],spotify:track:1IHWl5LamUGEuP4ozKQSXZ,['spotify:artist:4q3ewBCX7sLwd24euuV69X']
1663605755,Hope,['XXXTENTACION'],spotify:track:2ZRo7axmMPeSVUvDbGkJah,['spotify:artist:15UsOTVnJzReFVN1VCnxy4']
1661128325,Taki Taki,"['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']",spotify:track:0KoiMHhqKLoL4xM54rcWYY,"['spotify:artist:540vIaP2JwjQb9dm3aArA4', 'spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx', 'spotify:artist:1i8SpTcr7yvPOmcqrbnVXY', 'spotify:artist:4kYSro6naA4h99UJvo89HB']"
1661058237,Cold Water,"['Major Lazer', 'Justin Bieber', 'MØ']",spotify:track:7zsXy7vlHdItvUSH8EwQss,"['spotify:artist:738wLrAtLtCtFOLvQBXOXp', 'spotify:artist:1uNFoZAHBGtllmzznpCI3s', 'spotify:artist:0bdfiayQAKewqEvaU6rXCv']"
1661023758,Godzilla,"['Eminem', 'Juice WRLD']",spotify:track:7FIWs0pqAYbP91WWM0vlTQ,"['spotify:artist:7dGJo4pcD2V6oG8kP0tJRR', 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz']"
1660151332,Needed Me,['Rihanna'],spotify:track:4pAl7FkDMNBsjykPXo91B3,['spotify:artist:5pKCCKE2ajJHZ9KAiaK11H']
1657878648,Hello,['Adele'],spotify:track:62PaSfnXSMyLshYJrlTuL3,['spotify:artist:4dpARuHxo51G3z768sgnrY']
1656377191,Talking to the Moon,['Bruno Mars'],spotify:track:161DnLWsx1i3u1JT05lzqU,['spotify:artist:0du5cEVh5yTK9QJze8zA0C']
1656278849,I Gotta Feeling,['Black Eyed Peas'],spotify:track:2H1047e0oMSj10dgp7p2VG,['spotify:artist:1yxSLGMDHlW21z4YXirZDS']
1655696706,greedy,['Tate McRae'],spotify:track:3rUGC1vUpkDG9CZFHMur1t,['spotify:artist:45dkTj5sMRSjrmBSBeiHym']
1653132305,Clean White Noise,"['White Noise Baby Sleep', 'White Noise for Babies']",spotify:track:2bRKxuH1o7pTmb1y4GfdEc,"['spotify:artist:4W12lEvVl5wectUtRNrvDh', 'spotify:artist:4ZfEELHfyKd4odAb6YfDFw']"
1651831342,One Of The Girls,"['The Weeknd', 'JENNIE', 'Lily-Rose Depp']",spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"['spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ', 'spotify:artist:250b0Wlc5Vk0CoUsaCY84M', 'spotify:artist:1pBLC0qVRTB5zVMuteQ9jJ']"
1650631193,Rockabye,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']",spotify:track:2hrUO4drrO63i7FYbCLBl2,"['spotify:artist:6MDME20pz9RveH9rEXvrOM', 'spotify:artist:3Isy6kedDrgPYoTS1dazA9', 'spotify:artist:1zNqDE7qDGCsyzJwohVaoX']"
1642594026,BUTTERFLY EFFECT,['Travis Scott'],spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,['spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY']
1641491662,Dark Horse,"['Katy Perry', 'Juicy J']",spotify:track:4jbmgIyjGoXjY01XxatOx6,"['spotify:artist:6jJ0s89eD6GaHleKKya26X', 'spotify:artist:5gCRApTajqwbnHHPbr2Fpi']"
1641377991,Stolen Dance,['Milky Chance'],spotify:track:0ZfByLXCeKchuj7zi1CJ0S,['spotify:artist:1hzfo8twXdOegF3xireCYs']
1639567002,2002,['Anne-Marie'],spotify:track:2BgEsaKNfHUdlh97KmvFyo,['spotify:artist:1zNqDE7qDGCsyzJwohVaoX']
1638533388,Ransom,['Lil Tecca'],spotify:track:1lOe9qE0vR9zwWQAOk6CoO,['spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo']
1634551886,Lush Life,['Zara Larsson'],spotify:track:1rIKgCH4H52lrvDcz50hS8,['spotify:artist:1Xylc3o4UrD53lo9CvFvVg']
1634515070,She Will Be Loved,['Maroon 5'],spotify:track:4llK75pXNWZz6KAho2Gp16,['spotify:artist:04gDigrS5kc9YWfZHwBETP']
1629558541,Symphony,"['Clean Bandit', 'Zara Larsson']",spotify:track:72gv4zhNvRVdQA0eOenCal,"['spotify:artist:6MDME20pz9RveH9rEXvrOM', 'spotify:artist:1Xylc3o4UrD53lo9CvFvVg']"
1626236303,Drip Too Hard (Lil Baby & Gunna),"['Lil Baby', 'Gunna']",spotify:track:78QR3Wp35dqAhFEc2qAGjE,"['spotify:artist:5f7VJjfbwm532GiveGC0ZK', 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ']"
1621923500,Call Me Maybe,['Carly Rae Jepsen'],spotify:track:3TGRqZ0a2l1LRblBkJoaDx,['spotify:artist:6sFIWsNpZYqfjUpaCgueju']
1620366125,Pepas,['Farruko'],spotify:track:5fwSHlTEWpluwOM0Sxnh5k,['spotify:artist:329e4yvIujISKGKz1BZZbO']
1617645136,Fortunate Son,['Creedence Clearwater Revival'],spotify:track:4BP3uh0hFLFRb5cjsgLqDh,['spotify:artist:3IYUhFvPQItj6xySrBmZkd']
1617419359,Dark Red,['Steve Lacy'],spotify:track:3EaJDYHA0KnX88JvDhL9oa,['spotify:artist:57vWImR43h4CaDao012Ofp']
1617122392,Enter Sandman (Remastered),['Metallica'],spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,['spotify:artist:2ye2Wgw4gimLv2eAKyk1NB']
1615205137,Sweet Dreams (Are Made of This),"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",spotify:track:1TfqLAPs4K3s2rJMoCokcS,"['spotify:artist:0NKDgy9j66h3DLnN8qu1bB', 'spotify:artist:5MspMQqdVbdwP6ax3GXqum', 'spotify:artist:7gcCQIlkkfbul5Mt0jBQkg']"
1609055013,24K Magic,['Bruno Mars'],spotify:track:6b8Be6ljOzmkOmFslEb23P,['spotify:artist:0du5cEVh5yTK9QJze8zA0C']
